ID CUSTOMER;gender;SeniorCitizen;Partner;Dependents;tenure;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;MonthlyCharges;TotalCharges;Churn
3985HOYPM;Male;0;No;No;26;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;194;52555;No
9728FTTVZ;Female;0;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;692;692;Yes
9548LERKT;Male;0;Yes;No;24;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;1975;48315;No
6576FBXOJ;Male;0;Yes;No;17;No;No phone service;DSL;No;No;Yes;Yes;Yes;Yes;One year;No;Electronic check;546;9348;No
4310KEDTB;Female;0;No;Yes;26;No;No phone service;DSL;No;No;Yes;No;No;No;Month-to-month;Yes;Mailed check;298;7865;No
7254IQWOZ;Male;0;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;6965;6965;Yes
2474BRUCM;Male;1;Yes;No;40;Yes;Yes;Fiber optic;Yes;No;No;No;Yes;Yes;Month-to-month;No;Electronic check;10185;40863;Yes
4062HBMOS;Male;0;No;No;52;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;10305;53648;No
0742NXBGR;Female;0;No;No;1;Yes;No;Fiber optic;No;Yes;Yes;No;No;No;Month-to-month;Yes;Electronic check;823;823;Yes
2676ISHSF;Male;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;203;203;No
9236NDUCW;Female;0;No;No;21;No;No phone service;DSL;Yes;No;No;Yes;No;No;Two year;No;Mailed check;351;7704;No
4753PADAS;Female;0;Yes;No;67;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;One year;Yes;Bank transfer (automatic);1057;681695;No
6103QCKFX;Female;0;Yes;Yes;44;Yes;No;DSL;Yes;No;No;Yes;No;No;Month-to-month;No;Bank transfer (automatic);5625;241955;No
7781EWARA;Male;0;Yes;Yes;70;No;No phone service;DSL;No;Yes;Yes;Yes;Yes;Yes;One year;No;Electronic check;6035;41387;No
6110OHIHY;Male;0;No;No;3;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;No;Electronic check;7925;2676;Yes
7018FPXHH;Male;0;Yes;Yes;56;Yes;No;DSL;Yes;Yes;Yes;No;No;No;Two year;Yes;Bank transfer (automatic);598;345745;No
5889LFOLL;Female;0;No;No;13;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;846;11152;Yes
5708EVONK;Female;0;Yes;Yes;58;Yes;Yes;Fiber optic;Yes;Yes;No;No;No;Yes;Month-to-month;Yes;Bank transfer (automatic);934;54356;Yes
8708XPXHZ;Female;0;Yes;Yes;42;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;942;41863;Yes
0616ATFGB;Male;1;Yes;No;1;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;No;Electronic check;2505;2505;Yes
0572ZJKLT;Female;0;Yes;Yes;46;Yes;Yes;Fiber optic;Yes;No;Yes;Yes;No;Yes;Two year;No;Mailed check;9965;46302;No
5135RDDQL;Female;0;Yes;Yes;63;Yes;No;DSL;Yes;No;No;No;No;No;Two year;Yes;Bank transfer (automatic);5065;322125;No
1353LJWEM;Male;0;No;No;11;Yes;No;DSL;No;Yes;Yes;Yes;No;No;Month-to-month;Yes;Electronic check;609;6885;No
1794SWWKL;Male;0;Yes;Yes;15;Yes;Yes;DSL;No;No;Yes;Yes;No;No;Month-to-month;Yes;Bank transfer (automatic);5965;8671;No
6166YIPFO;Male;0;Yes;No;72;No;No phone service;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Electronic check;647;474605;No
7016BPGEU;Female;0;No;No;29;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);251;71285;Yes
6876ADESB;Male;0;No;Yes;1;Yes;No;DSL;No;No;Yes;No;No;No;Month-to-month;No;Electronic check;4895;4895;Yes
9332GYWLO;Female;0;Yes;Yes;6;Yes;No;DSL;No;No;No;No;Yes;No;Month-to-month;No;Electronic check;5485;3551;No
1963SVUCV;Male;0;No;No;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Electronic check;453;453;Yes
4184VODJZ;Male;0;Yes;Yes;63;Yes;Yes;Fiber optic;No;Yes;No;No;No;Yes;One year;Yes;Electronic check;9135;57647;No
0220EBGCE;Male;0;No;No;2;Yes;No;Fiber optic;No;No;Yes;No;No;Yes;Month-to-month;Yes;Electronic check;8585;1673;Yes
1092WPIVQ;Female;0;Yes;Yes;18;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;251;42845;No
7233IOQNP;Female;0;Yes;No;43;No;No phone service;DSL;Yes;No;No;Yes;No;No;Month-to-month;No;Bank transfer (automatic);34;150535;No
2834JKOOW;Female;0;No;No;15;No;No phone service;DSL;Yes;Yes;Yes;Yes;No;No;One year;No;Mailed check;459;69345;No
2754VDLTR;Male;0;No;Yes;10;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;No;Electronic check;952;9304;Yes
2400FEQME;Male;0;Yes;Yes;55;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;205;117795;No
3190XFANI;Male;0;No;Yes;49;Yes;Yes;Fiber optic;No;No;No;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic);1006;506965;Yes
7551DACSP;Male;0;Yes;Yes;6;Yes;No;DSL;No;Yes;Yes;No;No;No;Month-to-month;Yes;Mailed check;553;32425;Yes
4957SREEC;Male;0;Yes;Yes;70;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);2035;14581;No
7235NXZCP;Male;1;No;No;2;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;7485;1564;Yes
0230UBYPQ;Male;1;Yes;No;63;No;No phone service;DSL;Yes;No;No;Yes;No;No;One year;No;Bank transfer (automatic);361;22989;No
4923ADWXJ;Female;0;No;No;25;Yes;No;DSL;No;Yes;No;Yes;No;Yes;Month-to-month;Yes;Bank transfer (automatic);658;167965;No
1763KUAAW;Female;1;No;No;18;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);2035;3696;No
1104TNLZA;Male;1;Yes;No;28;Yes;Yes;Fiber optic;No;Yes;No;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;1058;2998;No
5195KPUNQ;Female;1;No;No;53;Yes;No;Fiber optic;Yes;Yes;No;Yes;No;Yes;One year;Yes;Mailed check;9675;520655;No
0520FDVVT;Male;0;No;No;35;Yes;No;Fiber optic;No;Yes;Yes;No;Yes;Yes;One year;Yes;Bank transfer (automatic);10235;36261;Yes
3439GVUSX;Male;0;No;No;1;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;244;244;No
1444VVSGW;Male;0;Yes;No;70;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;One year;No;Credit card (automatic);11565;796885;Yes
5712PTIWW;Male;0;No;No;2;Yes;No;Fiber optic;No;No;Yes;Yes;No;No;Month-to-month;Yes;Electronic check;7985;15245;Yes
5949HGVJL;Female;0;Yes;No;26;Yes;No;DSL;No;Yes;No;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;7305;19595;No
5203XEHAX;Female;0;No;No;34;Yes;No;DSL;Yes;Yes;No;No;No;Yes;One year;No;Electronic check;6435;205305;No
1635HDGFT;Female;0;No;Yes;19;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;205;39855;No
3315TOTBP;Male;0;No;No;15;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;76;113085;Yes
8050XGRVL;Female;0;Yes;Yes;62;Yes;No;DSL;Yes;No;Yes;No;No;No;One year;No;Credit card (automatic);5475;342535;No
6661HBGWL;Female;1;No;No;42;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);10475;432345;Yes
1518VOWAV;Female;0;No;No;9;Yes;No;DSL;Yes;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;7465;70355;Yes
9828QHFBK;Male;0;No;No;24;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Electronic check;5115;12757;No
3908MKIMJ;Male;1;Yes;No;68;No;No phone service;DSL;Yes;Yes;Yes;No;No;No;Two year;Yes;Electronic check;4195;296575;No
5012YSPJJ;Male;0;Yes;Yes;31;Yes;No;DSL;No;No;Yes;Yes;No;No;Month-to-month;No;Mailed check;5435;1647;No
5909ECHUI;Female;0;No;No;1;Yes;No;DSL;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;5625;5625;Yes
1309BXVOQ;Male;0;Yes;No;21;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;1061;224995;Yes
6728VOIFY;Female;0;Yes;No;63;Yes;No;Fiber optic;No;Yes;No;No;Yes;Yes;One year;Yes;Electronic check;96;610975;No
9317WZPGV;Female;1;No;No;2;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Bank transfer (automatic);7975;1594;Yes
4891NLUBA;Female;0;Yes;Yes;61;No;No phone service;DSL;No;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);6145;375115;No
2856HYAPG;Female;0;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check;6865;6865;Yes
8969PRHFK;Male;0;No;No;18;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;1965;41125;No
0661KQHNK;Female;0;Yes;Yes;6;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Credit card (automatic);19;1055;No
8709KRDVL;Female;0;No;No;33;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;100;33206;No
4488PSYCG;Male;0;No;No;16;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Bank transfer (automatic);2025;32745;Yes
1427VERSM;Female;0;Yes;No;56;Yes;No;Fiber optic;No;No;Yes;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;987;56695;No
9801NOSHQ;Male;0;No;Yes;23;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;198;46545;No
6339YPSAH;Male;0;No;No;9;Yes;No;Fiber optic;No;No;Yes;No;No;No;Month-to-month;Yes;Electronic check;738;7043;No
3621CEOVK;Female;1;Yes;No;14;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;1002;13698;Yes
6906ANDWJ;Male;0;Yes;Yes;15;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);749;110725;Yes
2159TURXX;Male;0;No;No;5;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Credit card (automatic);2005;9555;No
1548FEHVL;Male;0;Yes;No;61;Yes;Yes;Fiber optic;Yes;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;1062;63752;No
3795CAWEX;Male;0;Yes;Yes;70;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);11655;81523;No
6215NQCPY;Male;0;No;No;15;Yes;Yes;Fiber optic;Yes;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;997;156675;No
5647URDKA;Male;0;Yes;Yes;8;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;197;13025;No
2229DPMBI;Female;0;Yes;Yes;8;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;195;16215;No
9626WEQRM;Female;0;No;No;4;No;No phone service;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Mailed check;2915;11005;No
2188SXWVT;Female;0;No;No;34;Yes;No;DSL;Yes;Yes;No;No;No;No;One year;No;Mailed check;55;188515;No
6258PVZWJ;Male;0;Yes;No;68;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);908;630285;No
1094BKOSX;Female;0;Yes;Yes;45;No;No phone service;DSL;No;Yes;Yes;Yes;No;Yes;One year;No;Bank transfer (automatic);51;22645;No
6969MVBAI;Female;1;No;No;9;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;No;Month-to-month;Yes;Electronic check;901;8168;No
2978XXSOG;Female;0;No;No;22;Yes;Yes;DSL;Yes;No;No;Yes;No;No;Month-to-month;Yes;Mailed check;5905;12535;No
2342CKIAO;Female;0;No;No;2;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;203;412;No
6953PBDIN;Male;0;Yes;No;70;Yes;Yes;DSL;No;Yes;Yes;Yes;Yes;No;Two year;No;Bank transfer (automatic);7295;526555;No
3898BSJYF;Female;0;No;Yes;10;Yes;Yes;DSL;Yes;No;Yes;Yes;No;Yes;One year;No;Credit card (automatic);7355;6933;No
3938YFPXD;Male;0;No;No;72;Yes;Yes;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);843;59971;No
7696AMHOD;Female;0;Yes;Yes;49;Yes;No;DSL;No;Yes;Yes;No;Yes;Yes;One year;No;Credit card (automatic);78;38242;No
2453SAFNS;Female;1;No;No;54;Yes;Yes;DSL;No;Yes;No;Yes;Yes;No;One year;No;Mailed check;721;388605;No
9558IHEZX;Female;0;No;No;71;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;Two year;Yes;Credit card (automatic);10675;728325;No
9617UDPEU;Female;0;No;No;22;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Mailed check;1925;41255;No
6340DACFT;Female;0;Yes;Yes;50;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);2055;107025;No
4955VCWBI;Female;0;Yes;Yes;43;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;20;81795;No
6813GZQCG;Female;0;Yes;Yes;45;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic);2465;11713;No
7426GSWPO;Male;1;No;No;64;Yes;Yes;Fiber optic;Yes;Yes;No;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);1035;654865;No
3389KTRXV;Female;0;Yes;Yes;23;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;2385;62565;No
3118UHVVQ;Female;0;Yes;No;68;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);258;19115;No
1031IIDEO;Female;0;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;7085;7085;Yes
5832XKAES;Male;0;No;No;2;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);698;1347;Yes
3205MXZRA;Male;0;No;No;26;Yes;No;DSL;No;No;No;Yes;Yes;No;One year;No;Credit card (automatic);5945;1507;No
4701AHWMW;Male;0;Yes;No;55;No;No phone service;DSL;No;No;Yes;Yes;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);5455;29783;Yes
8317BVKSO;Male;0;No;No;14;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Electronic check;2005;2993;No
5702KVQRD;Male;0;Yes;No;71;Yes;No;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;Electronic check;8255;583265;No
0083PIVIK;Male;0;No;No;64;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;No;One year;No;Electronic check;8125;556755;No
9210IAHGH;Female;0;No;No;7;Yes;No;DSL;No;No;No;Yes;Yes;Yes;Month-to-month;Yes;Credit card (automatic);7075;4508;Yes
6169PGNCD;Female;0;No;No;57;Yes;No;DSL;Yes;Yes;Yes;Yes;Yes;No;Two year;Yes;Credit card (automatic);743;416635;No
0023XUOPT;Female;0;Yes;No;13;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;No;Month-to-month;No;Electronic check;941;12156;Yes
4592IWTJI;Female;0;Yes;Yes;3;No;No phone service;DSL;Yes;No;No;No;No;No;Month-to-month;No;Credit card (automatic);297;917;Yes
4909JOUPP;Male;1;Yes;No;72;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);1097;789845;No
4657FWVFY;Female;0;Yes;Yes;40;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;No;Month-to-month;Yes;Credit card (automatic);9635;39154;No
2257BOVXD;Male;0;Yes;No;14;Yes;Yes;DSL;No;No;No;Yes;Yes;No;Month-to-month;Yes;Credit card (automatic);666;9795;No
7729JTEEC;Male;0;Yes;Yes;2;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;445;9005;No
7632MNYOY;Male;1;No;No;66;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;One year;No;Credit card (automatic);1109;743205;Yes
6518LGAOV;Female;0;Yes;No;38;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;105;40264;Yes
7242QZLXF;Male;0;No;Yes;1;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;253;253;Yes
4576CSAJH;Male;0;No;No;22;Yes;No;DSL;No;Yes;No;Yes;No;No;One year;Yes;Credit card (automatic);5515;119305;Yes
1000AJSLD;Male;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;201;201;Yes
9696RMYBA;Male;0;No;No;5;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Mailed check;801;39855;No
8690UPCZI;Male;0;Yes;Yes;29;Yes;Yes;DSL;Yes;No;No;Yes;Yes;No;One year;No;Bank transfer (automatic);6905;195845;No
1062LHZOD;Male;0;Yes;Yes;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;699;699;Yes
9770LXDBK;Female;0;No;No;3;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;204;6315;No
4086WITJG;Male;0;Yes;Yes;71;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);197;13011;No
8344WFMFH;Male;0;No;Yes;9;Yes;No;DSL;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;501;48405;No
9600NAXZN;Male;0;No;No;43;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;1014;4528;Yes
8822KNBHV;Female;0;No;No;48;Yes;Yes;DSL;Yes;Yes;Yes;No;Yes;Yes;One year;Yes;Credit card (automatic);8345;388785;No
8404FYDIB;Male;0;No;No;26;Yes;Yes;Fiber optic;Yes;Yes;No;No;No;No;Month-to-month;Yes;Credit card (automatic);8665;220875;No
2791SFVEW;Female;0;No;No;9;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Bank transfer (automatic);2015;23815;No
6457USBER;Male;0;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;808;808;Yes
6762NSODU;Female;0;Yes;Yes;46;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);194;95815;No
4662EKDPQ;Male;0;No;No;2;Yes;Yes;DSL;No;No;No;No;No;Yes;Month-to-month;No;Bank transfer (automatic);6205;1183;Yes
9248OJYKK;Male;1;No;No;1;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;7645;7645;Yes
9888ZCUMM;Male;0;Yes;Yes;64;No;No phone service;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);6005;384545;No
3398FSHON;Female;1;No;No;12;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;No;Month-to-month;Yes;Electronic check;913;10945;Yes
3319DWOEP;Male;1;Yes;No;6;Yes;No;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;9575;57375;Yes
1074WVEVG;Female;0;Yes;No;59;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;2035;1267;No
9979RGMZT;Female;0;No;No;7;Yes;No;Fiber optic;No;Yes;No;No;Yes;Yes;One year;Yes;Mailed check;9405;63345;No
6437UDQJM;Female;1;Yes;No;72;Yes;Yes;DSL;Yes;Yes;Yes;No;Yes;Yes;Two year;Yes;Credit card (automatic);841;612965;No
1226IENZN;Male;1;No;No;16;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;7875;121825;No
2108GLPQB;Male;0;Yes;No;25;Yes;Yes;DSL;No;No;Yes;No;No;No;Month-to-month;No;Credit card (automatic);5555;14053;No
9259PACGQ;Female;0;Yes;No;34;Yes;Yes;DSL;Yes;Yes;No;Yes;No;No;Month-to-month;No;Electronic check;6265;22749;Yes
4415IJZTP;Female;0;No;No;1;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;745;745;Yes
1465VINDH;Female;0;Yes;Yes;10;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);1021;106885;Yes
5474LAMUQ;Male;0;Yes;No;24;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;201;5339;No
3468DRVQJ;Female;0;Yes;Yes;10;Yes;Yes;DSL;Yes;Yes;No;No;Yes;No;One year;No;Electronic check;703;67615;No
1122YJBCS;Male;0;Yes;No;69;Yes;No;DSL;Yes;Yes;No;No;No;No;One year;Yes;Credit card (automatic);5365;38044;No
4990ALDGW;Male;0;No;No;57;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;2075;11188;No
4816OKWNX;Male;0;Yes;Yes;50;Yes;No;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic);1034;52364;No
3315IKYZQ;Male;0;Yes;Yes;28;No;No phone service;DSL;Yes;No;Yes;Yes;Yes;No;One year;No;Mailed check;508;13868;No
2810FTLEM;Female;0;No;No;16;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Electronic check;5015;76225;Yes
4747LCAQL;Male;0;No;No;25;Yes;No;DSL;Yes;Yes;No;Yes;Yes;Yes;Month-to-month;Yes;Mailed check;79;1902;No
3411WLRSQ;Female;1;Yes;No;3;Yes;No;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);746;23905;No
0898XCGTF;Male;0;Yes;No;61;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;One year;Yes;Bank transfer (automatic);965;56737;No
8006PYCSW;Female;0;No;No;2;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;201;398;No
8249THVEC;Male;0;Yes;Yes;51;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;194;99775;No
